Id,ManagementAreaId,SampleDate,Fat,Protein,ES,EQ,Bacteria,SomaticCellCount,Urea,FreezingPoint,Breed,Species,Target
4490,1867,2023-10-12,6.48,5.02,10.64,11.5,73,1087,0.0,0.572,Assaf,Oveja,Treatment
4491,1892,2023-10-16,4.85,3.72,9.11,8.57,17,1969,545.0,0.559,Payoya,Cabra,Treatment
4492,1893,2023-10-17,3.78,3.63,8.56,7.41,70,2412,580.0,0.552,Payoya,Cabra,Treatment
4493,1898,2023-10-16,5.88,4.19,10.07,10.07,178,1912,0.0,0.547,Florida,Cabra,Veterinarian intervention
4494,1911,2023-10-17,4.65,3.36,8.01,8.01,46,2161,515.0,0.572,Murciano-granadina,Cabra,Treatment
4495,1911,2023-10-15,4.57,3.31,7.88,7.880000000000001,38,1808,531.0,0.573,Murciano-granadina,Cabra,Treatment
4498,1903,2023-10-18,4.85,3.51,8.36,8.36,107,1294,533.0,0.554,Malagueña,Cabra,Veterinarian intervention
4499,1912,2023-10-18,5.16,3.35,8.51,8.51,36,1334,606.0,0.56,Murciano-granadina,Cabra,Treatment
4500,1906,2023-10-17,4.41,3.93,9.43,8.34,30,1015,713.0,0.562,Malagueña,Cabra,Veterinarian intervention
4501,1906,2023-10-18,4.23,3.85,9.36,8.08,81,634,740.0,0.556,Malagueña,Cabra,Veterinarian intervention
4407,1894,2023-10-07,4.84,4.42,9.45,9.26,88,6648,776.0,0.56,Payoya,Cabra,Veterinarian intervention
4408,1906,2023-10-05,4.45,3.96,9.55,8.41,34,706,660.0,0.563,Malagueña,Cabra,Veterinarian intervention
4409,1906,2023-10-06,4.54,3.9,9.43,8.44,49,853,677.0,0.557,Malagueña,Cabra,Veterinarian intervention
4410,1906,2023-10-07,4.51,3.89,9.48,8.4,53,706,691.0,0.562,Malagueña,Cabra,Veterinarian intervention
4411,1906,2023-10-08,4.63,3.98,9.65,8.61,31,623,759.0,0.568,Malagueña,Cabra,Veterinarian intervention
4412,1906,2023-10-09,4.78,3.93,9.51,8.71,57,1035,702.0,0.561,Malagueña,Cabra,Veterinarian intervention
4413,1908,2023-10-05,5.55,4.01,9.22,9.56,59,2550,576.0,0.56,Florida,Cabra,Veterinarian intervention
4414,1908,2023-10-06,6.06,4.05,9.25,10.11,103,3464,593.0,0.563,Florida,Cabra,Veterinarian intervention
4415,1908,2023-10-07,6.02,4.11,9.35,10.13,96,4036,602.0,0.567,Florida,Cabra,Veterinarian intervention
4416,1908,2023-10-08,6.0,4.12,9.3,10.12,94,4349,580.0,0.562,Florida,Cabra,Veterinarian intervention
4417,1908,2023-10-09,6.01,4.11,9.33,10.12,84,3166,610.0,0.567,Florida,Cabra,Veterinarian intervention
4418,1909,2023-10-06,4.48,3.84,9.05,8.32,44,1998,643.0,0.564,Florida,Cabra,Veterinarian intervention
4419,1909,2023-10-09,4.63,3.85,9.05,8.48,53,2212,658.0,0.565,Florida,Cabra,Veterinarian intervention
4420,1910,2023-10-06,4.73,3.89,9.37,8.62,266,1467,586.0,0.568,Florida,Cabra,Veterinarian intervention
4421,1910,2023-10-09,5.09,3.89,9.34,8.98,77,1718,609.0,0.566,Florida,Cabra,Treatment
4425,1917,2023-10-09,3.39,3.28,8.81,6.67,10,262,185.0,0.519,Frisona,Vaca,Veterinarian intervention
4426,1867,2023-10-07,6.61,5.14,10.82,11.75,44,946,0.0,0.579,Assaf,Oveja,Treatment
4427,1892,2023-10-09,4.72,3.47,8.86,8.19,15,1634,528.0,0.557,Payoya,Cabra,Treatment
4428,1903,2023-10-10,4.89,3.56,8.45,8.45,81,1391,521.0,0.556,Malagueña,Cabra,Treatment
4429,1903,2023-10-09,4.72,3.49,8.21,8.21,78,1102,496.0,0.56,Malagueña,Cabra,Treatment
4430,750,2023-09-26,5.86,4.35,15.34,10.21,38,1638,500.0,0.555,Malagueña,Cabra,Veterinarian intervention
4431,750,2023-09-28,6.02,4.32,15.46,10.34,33,1805,462.0,0.547,Malagueña,Cabra,Veterinarian intervention
4432,750,2023-10-01,6.24,4.3,15.67,10.54,38,1819,492.0,0.552,Malagueña,Cabra,Veterinarian intervention
4433,750,2023-10-02,6.04,4.24,15.43,10.28,13,1498,459.0,0.552,Malagueña,Cabra,Veterinarian intervention
4434,750,2023-10-04,6.22,4.39,15.79,10.61,36,1491,443.0,0.555,Malagueña,Cabra,Veterinarian intervention
4435,750,2023-10-06,6.19,4.28,15.64,10.47,44,1553,425.0,0.551,Malagueña,Cabra,Veterinarian intervention
4436,750,2023-10-08,6.04,4.19,15.44,10.23,55,1599,414.0,0.555,Malagueña,Cabra,Veterinarian intervention
4449,1894,2023-10-10,4.84,4.44,9.48,9.28,66,7342,723.0,0.561,Payoya,Cabra,Veterinarian intervention
4450,1906,2023-10-10,4.68,3.88,9.45,8.56,31,1011,695.0,0.56,Malagueña,Cabra,Veterinarian intervention
4451,1906,2023-10-11,4.65,3.89,9.42,8.54,34,1579,736.0,0.558,Malagueña,Cabra,Veterinarian intervention
4452,1907,2023-10-10,4.53,3.66,8.98,8.19,509,3101,693.0,0.551,Malagueña,Cabra,Veterinarian intervention
4453,1908,2023-10-10,6.02,4.11,9.29,10.13,75,3446,569.0,0.562,Florida,Cabra,Veterinarian intervention
4454,1908,2023-10-11,6.01,4.11,9.31,10.12,86,3419,595.0,0.561,Florida,Cabra,Veterinarian intervention
4455,1909,2023-10-11,4.65,3.87,9.09,8.52,51,1844,676.0,0.564,Florida,Cabra,Veterinarian intervention
4456,1910,2023-10-11,4.82,3.86,9.27,8.68,57,1231,571.0,0.566,Florida,Cabra,Treatment
4457,1867,2023-09-20,6.39,4.97,10.42,11.36,43,1156,0.0,0.561,Assaf,Oveja,Treatment
4468,1894,2023-10-13,5.23,4.69,9.62,9.92,73,10153,684.0,0.563,Payoya,Cabra,Veterinarian intervention
4469,1906,2023-10-12,4.5,3.87,9.46,8.37,23,1617,665.0,0.561,Malagueña,Cabra,Veterinarian intervention
4470,1906,2023-10-13,4.64,3.88,9.46,8.52,27,1587,652.0,0.556,Malagueña,Cabra,Veterinarian intervention
4471,1906,2023-10-14,4.58,3.8,9.29,8.38,31,776,708.0,0.556,Malagueña,Cabra,Veterinarian intervention
4472,1906,2023-10-15,4.62,3.88,9.46,8.5,33,1492,713.0,0.563,Malagueña,Cabra,Veterinarian intervention
4473,1906,2023-10-16,4.39,3.85,9.51,8.24,51,907,638.0,0.56,Malagueña,Cabra,Treatment
4474,1907,2023-10-13,3.47,3.31,8.75,6.78,18,1610,613.0,0.551,Malagueña,Cabra,Veterinarian intervention
4475,1908,2023-10-12,6.02,4.05,9.27,10.07,72,3032,560.0,0.566,Florida,Cabra,Veterinarian intervention
4476,1908,2023-10-13,6.13,4.22,9.44,10.35,136,5470,602.0,0.567,Florida,Cabra,Veterinarian intervention
4477,1908,2023-10-14,5.96,4.0,9.13,9.96,117,4421,534.0,0.563,Florida,Cabra,Veterinarian intervention
4478,1908,2023-10-15,6.06,4.08,9.29,10.14,82,3768,521.0,0.565,Florida,Cabra,Veterinarian intervention
4479,1908,2023-10-16,6.21,4.15,9.38,10.36,90,3821,576.0,0.564,Florida,Cabra,Veterinarian intervention
4480,1909,2023-10-13,4.75,3.87,9.12,8.62,37,1988,652.0,0.564,Florida,Cabra,Veterinarian intervention
4481,1909,2023-10-16,4.69,3.82,9.1,8.51,62,1776,593.0,0.562,Florida,Cabra,Treatment
4482,1910,2023-10-13,4.91,3.88,9.35,8.79,21,1102,562.0,0.566,Florida,Cabra,Treatment
4483,1910,2023-10-16,5.15,3.87,9.3,9.02,122,1400,614.0,0.564,Florida,Cabra,Veterinarian intervention
4497,1917,2023-10-17,3.42,3.33,8.89,6.75,0,267,214.0,0.523,Frisona,Vaca,Treatment
4502,1908,2023-10-17,6.17,4.16,9.34,10.33,122,4041,632.0,0.568,Florida,Cabra,Veterinarian intervention
4503,1908,2023-10-18,5.99,4.04,9.23,10.03,670,2833,600.0,0.565,Florida,Cabra,Veterinarian intervention
4504,1909,2023-10-18,4.67,3.79,8.99,8.46,56,1972,665.0,0.561,Florida,Cabra,Veterinarian intervention
4505,1910,2023-10-18,4.99,3.91,9.28,8.9,119,1960,656.0,0.568,Florida,Cabra,Veterinarian intervention
4506,1524,2023-10-18,4.99,5.18,10.17,10.17,87,2683,525.0,0.569,Florida,Cabra,Treatment
4507,1867,2023-10-19,6.72,5.19,10.81,11.91,33,1199,0.0,0.574,Assaf,Oveja,Treatment
4508,1898,2023-10-19,5.0,4.73,9.73,9.73,1575,2468,0.0,0.541,Florida,Cabra,Veterinarian intervention
4509,1911,2023-10-19,4.97,3.42,8.39,8.39,28,3081,502.0,0.569,Murciano-granadina,Cabra,Veterinarian intervention
4512,1903,2023-10-19,5.01,3.55,8.56,8.559999999999999,100,1518,530.0,0.562,Malagueña,Cabra,Veterinarian intervention
4513,1912,2023-10-20,5.18,3.39,8.57,8.57,46,1291,619.0,0.56,Murciano-granadina,Cabra,Treatment
4519,1894,2023-10-19,6.11,4.78,9.75,10.89,3037,8958,607.0,0.578,Payoya,Cabra,Veterinarian intervention
4520,1906,2023-10-19,4.39,4.02,9.53,8.41,56,1213,747.0,0.563,Malagueña,Cabra,Veterinarian intervention
4521,1906,2023-10-20,4.11,4.0,9.49,8.11,420,1784,768.0,0.557,Malagueña,Cabra,Veterinarian intervention
4522,1906,2023-10-21,4.35,4.12,9.57,8.47,31,3212,790.0,0.556,Malagueña,Cabra,Veterinarian intervention
4523,1906,2023-10-22,4.88,4.15,9.66,9.03,58,2301,760.0,0.568,Malagueña,Cabra,Veterinarian intervention
4524,1906,2023-10-23,4.44,4.05,9.63,8.49,89,1532,804.0,0.564,Malagueña,Cabra,Veterinarian intervention
4525,1907,2023-10-19,3.4,3.34,8.75,6.74,2311,1815,672.0,0.557,Malagueña,Cabra,Veterinarian intervention
4526,1907,2023-10-23,4.25,3.43,8.86,7.68,123,1757,764.0,0.556,Malagueña,Cabra,Veterinarian intervention
4527,1908,2023-10-19,6.04,4.21,9.27,10.25,179,5444,641.0,0.565,Florida,Cabra,Veterinarian intervention
4528,1909,2023-10-20,4.84,3.77,8.97,8.61,47,1557,715.0,0.562,Florida,Cabra,Veterinarian intervention
4529,1909,2023-10-22,4.56,3.77,9.05,8.33,53,1033,744.0,0.568,Florida,Cabra,Veterinarian intervention
4530,1909,2023-10-23,4.56,3.73,8.98,8.29,51,820,719.0,0.565,Florida,Cabra,Veterinarian intervention
4531,1910,2023-10-20,4.94,3.9,9.32,8.84,70,1623,631.0,0.569,Florida,Cabra,Treatment
4532,1910,2023-10-22,5.18,4.01,9.5,9.19,87,1383,659.0,0.576,Florida,Cabra,Treatment
4534,1917,2023-10-23,3.38,3.33,8.91,6.71,10,276,221.0,0.523,Frisona,Vaca,Treatment
4558,1524,2023-10-25,5.02,4.05,9.07,9.07,962,1642,508.0,0.549,Florida,Cabra,Veterinarian intervention
4559,1867,2023-10-26,6.82,5.12,10.54,11.940000000000001,44,1022,0.0,0.563,Assaf,Oveja,Treatment
4560,1867,2023-10-25,6.91,5.17,10.59,12.08,36,982,0.0,0.564,Assaf,Oveja,Treatment
4564,1917,2023-10-27,3.5,3.29,8.86,6.79,10,222,199.0,0.52,Frisona,Vaca,Veterinarian intervention
4577,1906,2023-10-26,4.55,4.06,9.57,8.61,59,2036,786.0,0.563,Malagueña,Cabra,Veterinarian intervention
4578,1906,2023-10-27,4.71,5.27,10.48,9.98,121,4722,783.0,0.56,Malagueña,Cabra,Veterinarian intervention
4579,1906,2023-10-28,5.19,4.64,10.04,9.83,84,2888,727.0,0.564,Malagueña,Cabra,Veterinarian intervention
4511,1917,2023-10-19,3.43,3.28,8.86,6.71,39,363,219.0,0.522,Frisona,Vaca,Treatment
4514,1524,2023-10-23,4.98,4.2,9.18,9.18,199,1676,508.0,0.551,Florida,Cabra,Veterinarian intervention
4515,1898,2023-10-22,5.29,4.9,10.19,10.190000000000001,0,3188,0.0,0.569,Florida,Cabra,Veterinarian intervention
4517,1917,2023-10-21,3.47,3.31,8.89,6.78,29,306,204.0,0.523,Frisona,Vaca,Treatment
4540,1903,2023-10-22,5.11,3.72,8.83,8.83,88,1657,581.0,0.567,Malagueña,Cabra,Treatment
4541,1911,2023-10-25,4.77,3.39,8.16,8.16,37,2068,557.0,0.575,Murciano-granadina,Cabra,Veterinarian intervention
4542,1911,2023-10-23,4.91,3.49,8.4,8.4,37,2118,577.0,0.58,Murciano-granadina,Cabra,Veterinarian intervention
4543,1911,2023-10-21,4.85,3.36,8.21,8.209999999999999,26,2301,556.0,0.576,Murciano-granadina,Cabra,Veterinarian intervention
4544,1912,2023-10-24,5.02,3.42,8.44,8.44,37,1398,615.0,0.572,Murciano-granadina,Cabra,Treatment
4580,1906,2023-10-29,5.02,4.4,9.79,9.42,106,3896,725.0,0.562,Malagueña,Cabra,Veterinarian intervention
4581,1906,2023-10-30,5.17,5.23,10.63,10.4,122,2320,759.0,0.563,Malagueña,Cabra,Veterinarian intervention
4582,1908,2023-10-26,7.53,4.45,9.56,11.98,198,7306,615.0,0.575,Florida,Cabra,Veterinarian intervention
4583,1908,2023-10-27,8.15,4.36,9.5,12.51,259,11027,594.0,0.583,Florida,Cabra,Veterinarian intervention
4584,1908,2023-10-29,7.61,4.68,9.81,12.29,336,9004,556.0,0.575,Florida,Cabra,Veterinarian intervention
4585,1908,2023-10-30,7.46,4.61,9.81,12.07,422,6993,562.0,0.577,Florida,Cabra,Veterinarian intervention
4586,1909,2023-10-27,4.53,3.63,8.89,8.16,50,1096,709.0,0.571,Florida,Cabra,Veterinarian intervention
4587,1909,2023-10-30,4.64,3.72,8.91,8.36,62,2745,668.0,0.569,Florida,Cabra,Veterinarian intervention
4588,1910,2023-10-27,5.18,4.07,9.51,9.25,154,1551,691.0,0.576,Florida,Cabra,Veterinarian intervention
4589,1910,2023-10-30,5.25,4.09,9.49,9.34,181,1344,694.0,0.568,Florida,Cabra,Veterinarian intervention
4590,1867,2023-10-23,7.23,5.52,11.23,12.75,30,1111,598.0,0.58,Assaf,Oveja,Veterinarian intervention
4592,1917,2023-10-31,3.41,3.34,8.93,6.75,10,328,211.0,0.522,Frisona,Vaca,Treatment
4593,1867,2023-10-30,6.91,5.36,10.97,12.27,35,1146,0.0,0.584,Assaf,Oveja,Treatment
4594,1867,2023-10-28,6.69,5.23,10.77,11.920000000000002,76,1044,0.0,0.578,Assaf,Oveja,Treatment
4595,1892,2023-10-30,5.47,4.12,9.73,9.59,49,1844,615.0,0.563,Payoya,Cabra,Treatment
4596,1893,2023-10-30,4.5,3.91,8.95,8.41,82,2546,687.0,0.542,Payoya,Cabra,Veterinarian intervention
4597,1903,2023-10-30,5.09,4.08,9.17,9.17,71,1901,630.0,0.558,Malagueña,Cabra,Treatment
4598,1911,2023-10-31,5.06,3.62,8.68,8.68,72,2435,553.0,0.579,Murciano-granadina,Cabra,Veterinarian intervention
4518,1912,2023-10-22,5.2,3.42,8.62,8.620000000000001,28,1394,628.0,0.564,Murciano-granadina,Cabra,Treatment
4535,1867,2023-10-23,5.22,3.85,9.13,9.07,38,2816,0.0,0.544,Assaf,Oveja,Veterinarian intervention
4536,1867,2023-10-21,6.9,5.39,10.94,12.29,40,1076,0.0,0.583,Assaf,Oveja,Treatment
4537,1892,2023-10-23,5.43,3.98,9.52,9.41,104,1707,621.0,0.567,Payoya,Cabra,Veterinarian intervention
4538,1893,2023-10-23,4.11,3.95,9.03,8.06,52,2819,670.0,0.562,Payoya,Cabra,Veterinarian intervention
4539,1898,2023-10-24,5.64,4.87,10.51,10.51,90,2683,0.0,0.567,Florida,Cabra,Veterinarian intervention
4545,1894,2023-10-24,6.67,4.77,9.86,11.44,3169,5864,559.0,0.578,Payoya,Cabra,Veterinarian intervention
4546,1906,2023-10-24,4.33,4.11,9.66,8.44,46,2055,796.0,0.557,Malagueña,Cabra,Veterinarian intervention
4547,1906,2023-10-25,5.08,4.18,9.67,9.26,47,2914,816.0,0.562,Malagueña,Cabra,Veterinarian intervention
4548,1908,2023-10-20,5.69,4.09,9.47,9.78,387,2617,689.0,0.568,Florida,Cabra,Veterinarian intervention
4549,1908,2023-10-21,5.66,4.09,9.45,9.75,385,2570,683.0,0.568,Florida,Cabra,Veterinarian intervention
4550,1908,2023-10-22,5.67,4.09,9.47,9.76,403,2451,691.0,0.567,Florida,Cabra,Veterinarian intervention
4551,1908,2023-10-23,5.67,4.09,9.47,9.76,395,2433,682.0,0.567,Florida,Cabra,Veterinarian intervention
4552,1908,2023-10-24,5.68,4.09,9.47,9.77,423,2527,677.0,0.567,Florida,Cabra,Veterinarian intervention
4553,1908,2023-10-25,5.69,4.09,9.49,9.78,401,2685,682.0,0.567,Florida,Cabra,Veterinarian intervention
4554,1909,2023-10-25,4.73,3.81,9.1,8.54,47,998,780.0,0.571,Florida,Cabra,Veterinarian intervention
4555,1910,2023-10-25,5.73,4.0,9.48,9.73,34,1591,743.0,0.574,Florida,Cabra,Veterinarian intervention
4557,1917,2023-10-25,3.4,3.33,8.91,6.73,10,277,207.0,0.521,Frisona,Vaca,Treatment
4599,1911,2023-10-29,5.07,3.58,8.65,8.65,48,2217,597.0,0.577,Murciano-granadina,Cabra,Veterinarian intervention
4600,1867,2023-11-02,6.1,5.27,10.67,11.37,47,1517,0.0,0.563,Assaf,Oveja,Treatment
4601,1867,2023-11-01,6.63,5.31,10.87,11.94,55,1077,0.0,0.577,Assaf,Oveja,Treatment
4603,1898,2023-11-02,5.25,4.1,9.35,9.35,100,2213,0.0,0.571,Florida,Cabra,Veterinarian intervention
4604,1912,2023-11-01,5.41,3.78,9.19,9.19,36,1690,647.0,0.568,Murciano-granadina,Cabra,Treatment
4609,1524,2023-11-06,4.19,3.55,7.74,7.74,0,1582,485.0,0.539,Florida,Cabra,Treatment
4610,1898,2023-11-05,5.02,3.93,8.95,8.95,0,1463,0.0,0.57,Florida,Cabra,Treatment
4611,1911,2023-11-04,5.27,3.82,9.09,9.09,53,2468,614.0,0.574,Murciano-granadina,Cabra,Veterinarian intervention
4612,1912,2023-11-05,5.83,3.98,9.81,9.81,36,1708,643.0,0.567,Murciano-granadina,Cabra,Treatment
4614,1524,2023-11-04,4.26,3.59,7.85,7.85,80,1500,450.0,0.541,Florida,Cabra,Treatment
4615,1903,2023-11-05,5.06,3.94,9.0,9.0,104,1417,631.0,0.558,Malagueña,Cabra,Veterinarian intervention
4565,1898,2023-10-27,5.5,4.44,9.94,9.940000000000001,151,2317,0.0,0.568,Florida,Cabra,Veterinarian intervention
4566,1903,2023-10-27,5.16,3.98,9.14,9.14,94,1764,639.0,0.567,Malagueña,Cabra,Treatment
4567,1903,2023-10-25,4.97,3.8,8.77,8.77,101,1502,631.0,0.563,Malagueña,Cabra,Veterinarian intervention
4568,1911,2023-10-27,4.82,3.52,8.34,8.34,30,2396,592.0,0.577,Murciano-granadina,Cabra,Veterinarian intervention
4569,1912,2023-10-26,5.13,3.45,8.58,8.58,35,1369,620.0,0.561,Murciano-granadina,Cabra,Treatment
4570,1524,2023-10-30,4.24,3.65,7.89,7.890000000000001,174,1605,553.0,0.549,Florida,Cabra,Veterinarian intervention
4571,1524,2023-10-27,4.51,3.74,8.25,8.25,241,1482,538.0,0.549,Florida,Cabra,Veterinarian intervention
4572,1898,2023-10-30,5.28,4.21,9.49,9.49,45,1838,0.0,0.568,Florida,Cabra,Treatment
4573,1912,2023-10-30,5.39,3.58,8.97,8.969999999999999,32,1814,685.0,0.565,Murciano-granadina,Cabra,Veterinarian intervention
4574,1912,2023-10-28,5.21,3.49,8.7,8.7,31,1400,632.0,0.567,Murciano-granadina,Cabra,Treatment
4576,1917,2023-10-29,3.52,3.32,8.89,6.84,10,208,237.0,0.522,Frisona,Vaca,No treatment
4616,1911,2023-11-06,5.66,3.86,9.52,9.52,59,2568,572.0,0.572,Murciano-granadina,Cabra,Veterinarian intervention
4627,1903,2023-11-08,5.19,3.79,8.98,8.98,51,1435,606.0,0.559,Malagueña,Cabra,Treatment
4628,1911,2023-11-08,5.45,3.94,9.39,9.39,46,2632,591.0,0.573,Murciano-granadina,Cabra,Veterinarian intervention
4629,1912,2023-11-07,5.73,3.98,9.71,9.71,40,1771,638.0,0.566,Murciano-granadina,Cabra,Treatment
4630,1917,2023-11-08,3.44,3.36,8.95,6.8,10,289,228.0,0.522,Frisona,Vaca,Treatment
4631,1524,2023-11-08,4.1,3.44,7.54,7.539999999999999,61,1177,513.0,0.522,Florida,Cabra,Treatment
4632,1867,2023-11-09,6.55,5.18,10.57,11.73,35,1305,0.0,0.562,Assaf,Oveja,Treatment
4633,1867,2023-11-08,6.72,5.28,10.77,12.0,43,1408,0.0,0.574,Assaf,Oveja,Treatment
4634,1898,2023-11-09,5.05,3.82,8.87,8.87,39,1902,0.0,0.572,Florida,Cabra,Treatment
4635,1894,2023-11-03,7.51,4.94,9.75,12.45,493,7686,526.0,0.561,Payoya,Cabra,Veterinarian intervention
4636,1906,2023-11-01,5.52,4.97,10.25,10.49,734,5903,717.0,0.572,Malagueña,Cabra,Veterinarian intervention
4637,1906,2023-11-02,5.88,4.92,10.3,10.8,125,3973,726.0,0.567,Malagueña,Cabra,Veterinarian intervention
4638,1906,2023-11-03,6.15,4.89,10.36,11.04,81,2276,730.0,0.569,Malagueña,Cabra,Veterinarian intervention
4639,1906,2023-11-04,6.68,5.09,10.38,11.77,93,3493,705.0,0.561,Malagueña,Cabra,Veterinarian intervention
4640,1906,2023-11-05,5.73,4.71,10.16,10.44,159,2274,695.0,0.56,Malagueña,Cabra,Veterinarian intervention
4641,1906,2023-11-06,6.24,4.98,10.37,11.22,415,2551,708.0,0.559,Malagueña,Cabra,Veterinarian intervention
4642,1906,2023-11-08,5.97,4.36,9.87,10.33,3169,1883,669.0,0.548,Malagueña,Cabra,Veterinarian intervention
4643,1907,2023-11-03,4.43,3.51,8.82,7.94,22,1118,786.0,0.559,Malagueña,Cabra,Veterinarian intervention
4644,1908,2023-11-01,7.57,4.63,9.73,12.2,192,5419,585.0,0.577,Florida,Cabra,Veterinarian intervention
4645,1908,2023-11-02,7.37,4.8,9.87,12.17,192,7698,553.0,0.574,Florida,Cabra,Veterinarian intervention
4605,1524,2023-11-01,4.23,3.68,7.91,7.91,430,1888,570.0,0.55,Florida,Cabra,Veterinarian intervention
4606,1912,2023-11-03,5.67,3.85,9.52,9.52,47,2269,617.0,0.566,Murciano-granadina,Cabra,Veterinarian intervention
4608,1917,2023-11-02,3.43,3.35,8.94,6.78,10,238,249.0,0.523,Frisona,Vaca,No treatment
4621,1867,2023-11-06,7.21,5.42,10.95,12.629999999999999,124,1770,0.0,0.585,Assaf,Oveja,Veterinarian intervention
4622,1867,2023-11-04,6.74,5.25,10.8,11.99,57,992,0.0,0.574,Assaf,Oveja,Treatment
4623,1892,2023-11-06,5.33,3.91,9.53,9.24,17,1670,597.0,0.561,Payoya,Cabra,Treatment
4624,1893,2023-11-06,4.72,3.97,9.11,8.69,30,2626,640.0,0.547,Payoya,Cabra,Veterinarian intervention
4625,1898,2023-11-07,4.98,3.88,8.86,8.86,31,1689,0.0,0.57,Florida,Cabra,Treatment
4626,1903,2023-11-06,5.4,3.77,9.17,9.17,72,1277,652.0,0.555,Malagueña,Cabra,Treatment
4664,1903,2023-11-10,5.28,3.69,8.97,8.97,51,1243,658.0,0.566,Malagueña,Cabra,Treatment
4665,1911,2023-11-10,5.45,3.92,9.37,9.370000000000001,75,2802,589.0,0.579,Murciano-granadina,Cabra,Veterinarian intervention
4666,1912,2023-11-09,5.92,3.98,9.9,9.9,36,1744,657.0,0.568,Murciano-granadina,Cabra,Treatment
4667,1524,2023-11-13,4.18,3.51,7.69,7.6899999999999995,236,877,440.0,0.548,Florida,Cabra,Veterinarian intervention
4668,1524,2023-11-10,4.1,3.57,7.67,7.67,264,1137,475.0,0.551,Florida,Cabra,Veterinarian intervention
4669,1898,2023-11-13,5.23,3.61,8.84,8.84,19,1564,0.0,0.578,Florida,Cabra,Treatment
4670,1898,2023-11-11,5.12,3.74,8.86,8.86,45,2444,0.0,0.577,Florida,Cabra,Treatment
4671,1911,2023-11-12,5.54,3.78,9.32,9.32,72,1982,550.0,0.577,Murciano-granadina,Cabra,Veterinarian intervention
4672,1912,2023-11-13,5.75,3.79,9.54,9.54,38,1588,630.0,0.564,Murciano-granadina,Cabra,Treatment
4673,1912,2023-11-11,5.93,3.93,9.86,9.86,38,1606,640.0,0.574,Murciano-granadina,Cabra,Treatment
4674,750,2023-10-10,6.29,4.21,15.66,10.5,42,1770,421.0,0.553,Malagueña,Cabra,Veterinarian intervention
4675,750,2023-10-12,6.04,4.18,15.39,10.22,67,1578,373.0,0.554,Malagueña,Cabra,Veterinarian intervention
4676,750,2023-10-15,6.35,4.26,15.79,10.61,61,1424,395.0,0.556,Malagueña,Cabra,Veterinarian intervention
4677,750,2023-10-17,6.21,4.22,15.59,10.43,72,1729,403.0,0.552,Malagueña,Cabra,Veterinarian intervention
4678,750,2023-10-20,6.49,4.18,15.81,10.67,42,1895,419.0,0.554,Malagueña,Cabra,Veterinarian intervention
4679,750,2023-10-22,6.42,4.31,15.85,10.73,83,2003,468.0,0.561,Malagueña,Cabra,Veterinarian intervention
4680,750,2023-10-24,6.77,4.49,16.38,11.26,71,2639,514.0,0.561,Malagueña,Cabra,Veterinarian intervention
4681,750,2023-10-26,6.78,4.44,16.37,11.22,73,1735,482.0,0.558,Malagueña,Cabra,Veterinarian intervention
4682,750,2023-10-28,7.1,4.53,16.78,11.63,62,3368,482.0,0.554,Malagueña,Cabra,Veterinarian intervention
4683,750,2023-10-30,7.22,4.46,16.93,11.68,61,2971,566.0,0.56,Malagueña,Cabra,Veterinarian intervention
4617,1903,2023-11-05,5.19,3.86,9.05,9.05,117,1351,640.0,0.56,Malagueña,Cabra,Veterinarian intervention
4618,1903,2023-11-03,5.06,3.94,9.0,9.0,104,1417,631.0,0.558,Malagueña,Cabra,Veterinarian intervention
4620,1917,2023-11-06,3.48,3.35,8.98,6.83,10,302,226.0,0.522,Frisona,Vaca,Treatment
4684,750,2023-11-01,7.16,4.7,17.12,11.86,98,3051,559.0,0.556,Malagueña,Cabra,Veterinarian intervention
4685,750,2023-11-03,7.21,4.55,17.04,11.76,131,2742,495.0,0.561,Malagueña,Cabra,Veterinarian intervention
4686,750,2023-11-05,6.87,4.67,16.93,11.54,91,2907,500.0,0.558,Malagueña,Cabra,Veterinarian intervention
4687,750,2023-11-07,7.31,4.84,17.33,12.15,146,4103,578.0,0.561,Malagueña,Cabra,Veterinarian intervention
4696,1901,2023-10-01,4.47,3.96,13.56,8.43,22,1547,508.0,0.557,Malagueña,Cabra,Treatment
4697,1901,2023-10-03,4.16,3.99,13.3,8.15,27,1413,596.0,0.556,Malagueña,Cabra,Treatment
4698,1901,2023-10-05,4.42,4.03,13.44,8.45,19,1518,614.0,0.552,Malagueña,Cabra,Treatment
4699,1901,2023-10-07,4.7,4.06,13.88,8.76,32,1444,595.0,0.557,Malagueña,Cabra,Treatment
4700,1901,2023-10-11,4.68,4.0,13.89,8.68,32,1245,517.0,0.557,Malagueña,Cabra,Treatment
4701,1901,2023-10-15,4.66,4.11,13.94,8.77,33,1663,636.0,0.559,Malagueña,Cabra,Treatment
4702,1901,2023-10-19,4.69,4.08,13.96,8.77,56,1694,646.0,0.556,Malagueña,Cabra,Treatment
4703,1901,2023-10-21,4.96,4.28,14.46,9.24,54,2634,649.0,0.56,Malagueña,Cabra,Veterinarian intervention
4704,1901,2023-10-25,5.26,4.6,15.08,9.86,54,3116,699.0,0.568,Malagueña,Cabra,Veterinarian intervention
4705,1901,2023-10-29,5.53,4.66,15.37,10.19,71,2702,712.0,0.558,Malagueña,Cabra,Veterinarian intervention
